id,correct,red_flag_correct_count,differential_correct_count,red_flag_correct_any_count,red_flag_correct_bot_count,red_flag_correct_user_count,differential_correct_any_count,differential_correct_bot_count,differential_correct_user_count,red_flag_correct,differential_correct,red_flag_correct_any,red_flag_correct_bot,red_flag_correct_user,differential_correct_any,differential_correct_bot,differential_correct_user
467718,False,0,1,0,,0,1,,1,False,True,False,False,False,True,False,True
466021,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
466017,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
467033,True,0,1,0,,0,2,,2,False,True,False,False,False,True,False,True
466915,True,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
466141,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
466192,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
466143,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
466162,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465978,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
466904,True,1,1,1,,1,2,,2,True,True,True,False,True,True,False,True
467042,True,1,2,1,,1,3,,3,True,True,True,False,True,True,False,True
467752,False,0,1,0,,0,0,,0,False,True,False,False,False,False,False,False
467724,False,0,1,0,,0,1,,1,False,True,False,False,False,True,False,True
467713,True,0,0,1,,1,0,,0,False,False,True,False,True,False,False,False
465606,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465621,True,1,2,1,,1,2,,2,True,True,True,False,True,True,False,True
465625,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465629,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465630,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465655,True,0,0,2,,2,3,,3,False,False,True,False,True,True,False,True
465666,False,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
465691,False,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
466218,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
466150,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465988,True,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
465784,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465767,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465921,True,1,2,0,,0,0,,0,True,True,False,False,False,False,False,False
465904,True,1,2,0,,0,0,,0,True,True,False,False,False,False,False,False
465898,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465883,False,0,0,1,,1,1,,1,False,False,True,False,True,True,False,True
465858,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465856,True,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465852,True,0,1,0,,0,1,,1,False,True,False,False,False,True,False,True
465840,True,0,1,1,,1,2,,2,False,True,True,False,True,True,False,True
465826,False,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
465821,True,0,1,0,,0,1,,1,False,True,False,False,False,True,False,True
465812,True,0,1,1,,1,1,,1,False,True,True,False,True,True,False,True
465803,False,1,2,1,,1,1,,1,True,True,True,False,True,True,False,True
465801,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465796,True,0,1,0,,0,1,,1,False,True,False,False,False,True,False,True
465782,True,0,1,0,,0,1,,1,False,True,False,False,False,True,False,True
465932,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465779,True,0,1,1,,1,2,,2,False,True,True,False,True,True,False,True
465939,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465957,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
467034,False,0,0,0,,0,1,,1,False,False,False,False,False,True,False,True
466211,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
466210,False,1,2,0,,0,0,,0,True,True,False,False,False,False,False,False
466208,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
466205,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
466196,False,0,0,1,,1,1,,1,False,False,True,False,True,True,False,True
466194,True,1,2,1,,1,1,,1,True,True,True,False,True,True,False,True
466188,False,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
466182,True,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
466156,True,0,0,1,,1,1,,1,False,False,True,False,True,True,False,True
466147,True,1,1,0,,0,1,,1,True,True,False,False,False,True,False,True
466145,True,1,3,1,,1,2,,2,True,True,True,False,True,True,False,True
466061,False,0,0,1,,1,1,,1,False,False,True,False,True,True,False,True
466037,True,1,2,1,,1,2,,2,True,True,True,False,True,True,False,True
466035,True,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465948,True,0,1,0,,0,0,,0,False,True,False,False,False,False,False,False
465775,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465768,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465739,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465602,False,0,1,0,,0,1,,1,False,True,False,False,False,True,False,True
465642,False,0,0,0,,0,2,,2,False,False,False,False,False,True,False,True
465649,False,0,1,0,,0,1,,1,False,True,False,False,False,True,False,True
465659,True,1,3,0,,0,1,,1,True,True,False,False,False,True,False,True
465660,True,0,0,0,,0,1,,1,False,False,False,False,False,True,False,True
465667,True,1,2,0,,0,0,,0,True,True,False,False,False,False,False,False
465668,False,0,1,0,,0,2,,2,False,True,False,False,False,True,False,True
465684,True,0,0,1,,1,1,,1,False,False,True,False,True,True,False,True
465699,True,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465706,True,0,1,0,,0,0,,0,False,True,False,False,False,False,False,False
465711,False,0,1,0,,0,1,,1,False,True,False,False,False,True,False,True
465723,False,2,2,2,,2,2,,2,True,True,True,False,True,True,False,True
465725,True,0,1,0,,0,1,,1,False,True,False,False,False,True,False,True
465752,False,0,0,0,,0,1,,1,False,False,False,False,False,True,False,True
465759,False,0,0,0,,0,1,,1,False,False,False,False,False,True,False,True
467712,False,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
465745,True,1,2,0,,0,0,,0,True,True,False,False,False,False,False,False
467716,False,2,3,1,,1,1,,1,True,True,True,False,True,True,False,True
465611,True,1,2,0,,0,0,,0,True,True,False,False,False,False,False,False
465731,False,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
465724,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465719,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465705,True,0,1,1,,1,2,,2,False,True,True,False,True,True,False,True
465696,True,1,2,1,,1,2,,2,True,True,True,False,True,True,False,True
465695,True,0,1,0,,0,0,,0,False,True,False,False,False,False,False,False
465687,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465677,False,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
465665,True,0,1,0,,0,0,,0,False,True,False,False,False,False,False,False
465664,True,0,1,0,,0,0,,0,False,True,False,False,False,False,False,False
465657,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465652,True,1,2,1,,1,2,,2,True,True,True,False,True,True,False,True
465648,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465634,True,0,0,0,,0,1,,1,False,False,False,False,False,True,False,True
465624,True,1,2,0,,0,0,,0,True,True,False,False,False,False,False,False
465599,True,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
466217,False,1,0,0,,0,0,,0,True,False,False,False,False,False,False,False
465613,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
466201,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465937,False,0,1,0,,0,0,,0,False,True,False,False,False,False,False,False
465940,True,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
465963,True,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465981,True,1,1,0,,0,1,,1,True,True,False,False,False,True,False,True
465982,True,0,1,0,,0,0,,0,False,True,False,False,False,False,False,False
465983,False,0,0,0,,0,1,,1,False,False,False,False,False,True,False,True
465989,True,1,0,1,,1,0,,0,True,False,True,False,True,False,False,False
465999,True,1,0,1,,1,0,,0,True,False,True,False,True,False,False,False
465674,False,0,1,0,,0,1,,1,False,True,False,False,False,True,False,True
465640,False,0,1,0,,0,0,,0,False,True,False,False,False,False,False,False
465636,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465618,True,1,0,0,,0,0,,0,True,False,False,False,False,False,False,False
466212,True,1,0,1,,1,0,,0,True,False,True,False,True,False,False,False
465973,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465968,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465871,False,0,2,0,,0,2,,2,False,True,False,False,False,True,False,True
465946,False,1,2,0,,0,0,,0,True,True,False,False,False,False,False,False
465930,True,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
465916,False,1,2,0,,0,1,,1,True,True,False,False,False,True,False,True
465914,False,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
465912,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465906,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465900,False,1,2,1,,1,2,,2,True,True,True,False,True,True,False,True
465923,False,1,0,1,,1,0,,0,True,False,True,False,True,False,False,False
465911,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465901,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465882,False,1,0,1,,1,0,,0,True,False,True,False,True,False,False,False
465859,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465844,True,0,1,0,,0,0,,0,False,True,False,False,False,False,False,False
465831,True,0,1,0,,0,1,,1,False,True,False,False,False,True,False,True
465830,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465823,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465809,False,0,1,0,,0,2,,2,False,True,False,False,False,True,False,True
465807,True,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465802,True,0,0,2,,2,2,,2,False,False,True,False,True,True,False,True
466018,False,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
465792,True,0,1,0,,0,0,,0,False,True,False,False,False,False,False,False
465876,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465894,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465776,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465765,True,0,1,0,,0,0,,0,False,True,False,False,False,False,False,False
465764,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465763,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465754,True,0,0,0,,0,1,,1,False,False,False,False,False,True,False,True
465749,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465747,True,0,1,1,,1,1,,1,False,True,True,False,True,True,False,True
465742,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465702,True,2,2,2,,2,1,,1,True,True,True,False,True,True,False,True
465688,False,0,0,1,,1,1,,1,False,False,True,False,True,True,False,True
465686,False,0,1,0,,0,0,,0,False,True,False,False,False,False,False,False
465880,False,1,0,0,,0,0,,0,True,False,False,False,False,False,False,False
465766,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465854,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465965,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465846,False,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
465728,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465730,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465736,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465737,True,3,3,0,,0,0,,0,True,True,False,False,False,False,False,False
466030,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465744,False,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
465758,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465760,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465772,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
466034,True,0,1,0,,0,0,,0,False,True,False,False,False,False,False,False
465806,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465827,True,2,2,0,,0,0,,0,True,True,False,False,False,False,False,False
465828,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465835,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465839,False,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
466054,False,0,0,1,,1,1,,1,False,False,True,False,True,True,False,True
465875,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
466186,False,0,2,0,,0,2,,2,False,True,False,False,False,True,False,True
465959,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465947,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
466185,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465943,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465941,False,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
465727,False,0,0,3,,3,3,,3,False,False,True,False,True,True,False,True
466179,True,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
466165,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
466139,True,0,0,1,,1,1,,1,False,False,True,False,True,True,False,True
465928,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465922,False,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
465893,False,1,1,1,,1,2,,2,True,True,True,False,True,True,False,True
466096,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
466173,True,0,0,1,,1,0,,0,False,False,True,False,True,False,False,False
465847,False,1,2,1,,1,1,,1,True,True,True,False,True,True,False,True
465718,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465712,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465845,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465824,False,1,2,1,,1,2,,2,True,True,True,False,True,True,False,True
465795,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465615,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465616,False,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
465619,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465622,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465623,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465632,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465643,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465653,False,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465692,True,2,2,2,,2,2,,2,True,True,True,False,True,True,False,True
465700,True,1,1,1,,1,1,,1,True,True,True,False,True,True,False,True
465703,True,1,1,0,,0,0,,0,True,True,False,False,False,False,False,False
465707,False,0,0,0,,0,0,,0,False,False,False,False,False,False,False,False
465873,True,2,2,0,,0,1,,1,True,True,False,False,False,True,False,True
465097,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
467066,True,0,0,2,2.0,0,4,4.0,0,False,False,True,True,False,True,True,False
465026,False,1,2,1,1.0,0,2,2.0,0,True,True,True,True,False,True,True,False
467349,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465032,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
467352,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465426,False,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
465423,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
465042,False,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
465403,False,1,2,1,1.0,0,2,2.0,0,True,True,True,True,False,True,True,False
465383,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465373,False,2,4,2,2.0,0,5,5.0,0,True,True,True,True,False,True,True,False
465369,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
465363,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
